rate,client_timestamp,pair
"13.480822",1684218368843,"USDBWP"
"13.480822",1684219318024,"USDBWP"
"13.480822",1684220572048,"USDBWP"
"13.480822",1684221758443,"USDBWP"
"13.480822",1684222936148,"USDBWP"
"13.480822",1684224209538,"USDBWP"
"13.480822",1684225540888,"USDBWP"
"13.480822",1684226538276,"USDBWP"
"13.480822",1684227736900,"USDBWP"
"13.480822",1684228986856,"USDBWP"
"13.480822",1684230140565,"USDBWP"
"13.480822",1684231351786,"USDBWP"
"13.491275",1684232733252,"USDBWP"
"13.491275",1684233726838,"USDBWP"
"13.491275",1684234958471,"USDBWP"
"13.491275",1684236121000,"USDBWP"
"13.491275",1684237345441,"USDBWP"
"13.491275",1684238569642,"USDBWP"
"13.491275",1684240216757,"USDBWP"
"13.491275",1684241339043,"USDBWP"
"13.491275",1684242299907,"USDBWP"
"13.491275",1684243526250,"USDBWP"
"13.491275",1684244518553,"USDBWP"
"13.491275",1684245766520,"USDBWP"
"13.491275",1684247051981,"USDBWP"
"13.491275",1684248140292,"USDBWP"
"13.491275",1684249378387,"USDBWP"
"13.491275",1684250650036,"USDBWP"
"13.491275",1684251732544,"USDBWP"
"13.491275",1684252965873,"USDBWP"
"13.507739",1684254422877,"USDBWP"
"13.507739",1684255356155,"USDBWP"
"13.507739",1684256559522,"USDBWP"
"13.507739",1684257834607,"USDBWP"
"13.507739",1684258920075,"USDBWP"
"13.507739",1684260179148,"USDBWP"
"13.507739",1684261543192,"USDBWP"
"13.507739",1684262551944,"USDBWP"
"13.507739",1684263752263,"USDBWP"
"13.507739",1684264940322,"USDBWP"
"13.507739",1684266121875,"USDBWP"
"13.507739",1684267349396,"USDBWP"
"13.507739",1684268625498,"USDBWP"
"13.507739",1684269751450,"USDBWP"
"13.507739",1684270963502,"USDBWP"
"13.507739",1684272135472,"USDBWP"
"13.507739",1684273333142,"USDBWP"
"13.507739",1684274554718,"USDBWP"
"13.507739",1684275853093,"USDBWP"
"13.507739",1684276919320,"USDBWP"
"13.507739",1684278151206,"USDBWP"
"13.507739",1684279392647,"USDBWP"
"13.507739",1684280524130,"USDBWP"
"13.507739",1684281983924,"USDBWP"
"13.507739",1684283560232,"USDBWP"
"13.507739",1684285284731,"USDBWP"
"13.48749",1684288125730,"USDBWP"
"13.48749",1684289833882,"USDBWP"
"13.48749",1684290698138,"USDBWP"
"13.48749",1684291500899,"USDBWP"
"13.48749",1684292611174,"USDBWP"
"13.48749",1684293822044,"USDBWP"
"13.48749",1684294926981,"USDBWP"
"13.48749",1684296175063,"USDBWP"
"13.48749",1684297515859,"USDBWP"
"13.48749",1684298552014,"USDBWP"
"13.48749",1684299759252,"USDBWP"
