pair,client_timestamp,ask,bid,last,volume,vwap_today,num_trades_today,low_today,high_today
XXBTZUSD,1685537321068,27085.6,27085.5,27085.6,1604.5553546,27288.12435,16710,27000,27828.6
XXBTZUSD,1685538257088,27070,27069.9,27070,1623.27408002,27285.86055,16952,27000,27828.6
XXBTZUSD,1685539475842,27150.1,27150,27150.1,1668.55731138,27282.44913,17474,27000,27828.6
XXBTZUSD,1685540509902,27192.6,27192.5,27192.6,1716.67164287,27278.54989,18001,27000,27828.6
XXBTZUSD,1685541742904,27098.1,27098,27098.1,1817.87007556,27271.63419,18726,27000,27828.6
XXBTZUSD,1685543037757,26940,26939.9,26939.9,2020.81747169,27240.96072,20374,26850.8,27828.6
XXBTZUSD,1685544109000,26945.4,26942,26945.5,2178.98725838,27217.3623,21459,26850.8,27828.6
XXBTZUSD,1685545384195,27050.7,27048,27051.6,2268.21397803,27210.08431,22291,26850.8,27828.6
XXBTZUSD,1685546606169,26975,26974.9,26975,2331.1164426,27203.35197,22935,26850.8,27828.6
XXBTZUSD,1685547706935,26940.4,26940.3,26940.4,2369.93008039,27199.22958,23440,26850.8,27828.6
XXBTZUSD,1685548954418,26923.2,26923.1,26923.2,2421.43838095,27193.25722,24124,26850.8,27828.6
XXBTZUSD,1685550376616,26930.1,26930,26930.1,2480.11507423,27186.37356,24914,26841.3,27828.6
XXBTZUSD,1685551303819,26945,26944.9,26945,2521.70532624,27182.46193,25239,26841.3,27828.6
XXBTZUSD,1685552520453,26936.5,26936.4,26936.5,2582.72200037,27176.71408,25811,26841.3,27828.6
XXBTZUSD,1685553857239,26938.4,26938.3,26938.4,2627.86212968,27172.64895,26379,26841.3,27828.6
XXBTZUSD,1685554902127,27050.1,27050,27050,2715.88053484,27167.69875,27014,26841.3,27828.6
XXBTZUSD,1685556143922,27059.5,27059.4,27059.5,2859.90676926,27161.48513,27706,26841.3,27828.6
XXBTZUSD,1685557526928,27075,27074.9,27075,2937.59601632,27158.7172,28299,26841.3,27828.6
XXBTZUSD,1685558525755,27043.7,27043.6,27043.7,2970.33999766,27157.63008,28593,26841.3,27828.6
XXBTZUSD,1685559727920,27012.7,27012.6,27012.7,3006.24522971,27156.23001,29028,26841.3,27828.6
XXBTZUSD,1685560909053,27039.3,27039.2,27039.3,3034.2076776,27154.92544,29428,26841.3,27828.6
XXBTZUSD,1685562120806,27075,27074.9,27075,3085.35453635,27153.03702,29812,26841.3,27828.6
XXBTZUSD,1685563334870,27015.6,27015.5,27021.2,3195.52766266,27149.68283,30665,26841.3,27828.6
XXBTZUSD,1685564607105,27075.6,27075.5,27072.7,3216.42086837,27149.02713,31026,26841.3,27828.6
XXBTZUSD,1685565708359,27089.5,27089.4,27089.5,3261.49003576,27148.20435,31506,26841.3,27828.6
XXBTZUSD,1685566956440,27125.2,27124.4,27125.2,3288.63247965,27147.82603,31874,26841.3,27828.6
XXBTZUSD,1685568120269,27099.5,27099.4,27099.5,3313.38935611,27147.48376,32280,26841.3,27828.6
XXBTZUSD,1685569311657,27074.9,27074.8,27074.9,3341.12887656,27146.81587,32643,26841.3,27828.6
XXBTZUSD,1685571844632,27131.9,27131.8,27132,3392.27049801,27146.22185,33340,26841.3,27828.6
XXBTZUSD,1685572904691,27153.7,27153.6,27153.7,3402.26828215,27146.21881,33576,26841.3,27828.6
XXBTZUSD,1685574144914,27195.4,27195.3,27195.4,3428.23756212,27146.4147,33996,26841.3,27828.6
XXBTZUSD,1685575350413,27165.5,27165.4,27165.5,3443.50420882,27146.57333,34360,26841.3,27828.6
XXBTZUSD,1685576524038,27203,27202.9,27203,3470.78292217,27146.87603,34670,26841.3,27828.6
XXBTZUSD,1685577997818,27211.8,27211.7,27211.7,34.83156868,27216.6119,182,27203.5,27246.5
XXBTZUSD,1685579856740,27158.1,27158,27158,164.95495876,27264.53997,1303,27158,27341.5
XXBTZUSD,1685581429948,27087.9,27086.5,27087.9,242.22693128,27207.99503,2140,27035,27341.5
XXBTZUSD,1685584743301,27088.5,27088.4,27088.5,364.46027239,27180.08632,3352,27035,27341.5
XXBTZUSD,1685587242650,27075.9,27075.8,27075.6,382.07397453,27175.15545,4005,27035,27341.5
XXBTZUSD,1685588875475,26708.2,26708.1,26708.1,812.79773927,26933.88841,6514,26571.5,27341.5
XXBTZUSD,1685590177609,26773.9,26773.7,26773.7,882.49678389,26918.79016,7075,26571.5,27341.5
XXBTZUSD,1685591016412,26781.5,26781.4,26781.4,908.42557446,26914.71605,7402,26571.5,27341.5
XXBTZUSD,1685592179790,26771.7,26771.6,26771.7,925.20572441,26912.2112,7640,26571.5,27341.5
XXBTZUSD,1685593535126,26755.2,26755.1,26755.3,935.7282167,26910.76065,7937,26571.5,27341.5
XXBTZUSD,1685594521054,26791,26790.9,26791,946.16001118,26909.50843,8135,26571.5,27341.5
XXBTZUSD,1685595743174,26799.9,26799.8,26799.8,954.38320851,26908.66678,8408,26571.5,27341.5
XXBTZUSD,1685597038514,26838.8,26838.7,26838.8,960.92995612,26908.02569,8687,26571.5,27341.5
XXBTZUSD,1685598108284,26831,26830.9,26831,997.96202049,26905.2696,8922,26571.5,27341.5
XXBTZUSD,1685599358098,26848.5,26848.4,26848.5,1015.94766653,26904.19599,9225,26571.5,27341.5
XXBTZUSD,1685600789349,26838.7,26836,26830,1091.32218426,26901.39642,9640,26571.5,27341.5
XXBTZUSD,1685601726282,26838.9,26838.8,26838.9,1129.26767446,26898.90625,9871,26571.5,27341.5
XXBTZUSD,1685602973740,26788.9,26788.8,26788.9,1145.06867288,26897.58506,10101,26571.5,27341.5
XXBTZUSD,1685604131066,26824.7,26824.6,26824.7,1154.84441188,26896.65617,10427,26571.5,27341.5
XXBTZUSD,1685605327599,26847.8,26847.7,26847.7,1168.34040971,26895.99116,10682,26571.5,27341.5
XXBTZUSD,1685606547962,26794.8,26794.7,26794.8,1188.36379266,26894.37303,10935,26571.5,27341.5
XXBTZUSD,1685607920373,26819,26818.9,26818.9,1203.65595463,26893.26896,11245,26571.5,27341.5
XXBTZUSD,1685608914686,26860.3,26859.2,26859,1220.14604947,26892.6865,11547,26571.5,27341.5
XXBTZUSD,1685610157158,26930.1,26930,26930.1,1268.8870411,26892.93254,11993,26571.5,27341.5
XXBTZUSD,1685611387934,26934.5,26934.4,26934.5,1335.76373308,26895.43387,12610,26571.5,27341.5
XXBTZUSD,1685612513673,26926.1,26926,26926,1346.94295223,26895.74952,12783,26571.5,27341.5
XXBTZUSD,1685613743699,26913,26912.9,26913,1393.64015635,26896.61661,13081,26571.5,27341.5
XXBTZUSD,1685615185369,26927.6,26927.5,26927.5,1434.88013441,26897.0259,13509,26571.5,27341.5
XXBTZUSD,1685616113140,26880.4,26880.3,26880.3,1441.45277112,26897.01758,13689,26571.5,27341.5
XXBTZUSD,1685617325399,26867.8,26867.7,26867.8,1452.09766027,26896.85456,13914,26571.5,27341.5
XXBTZUSD,1685618507207,26865.8,26865.7,26865.8,1468.75680906,26896.47683,14156,26571.5,27341.5
XXBTZUSD,1685619720254,26882.2,26882.1,26882.4,1531.90403733,26895.14037,14562,26571.5,27341.5
XXBTZUSD,1685620955287,26891.9,26891.8,26891.8,1544.88284597,26895.08054,14799,26571.5,27341.5
XXBTZUSD,1685622599734,26866.9,26866.8,26866.8,1584.50902434,26893.38656,15204,26571.5,27341.5
XXBTZUSD,1685623714118,26901.2,26901.1,26901.2,1604.87455671,26893.47322,15457,26571.5,27341.5
XXBTZUSD,1685624674352,26949.1,26949,26949.1,1611.77291598,26893.6376,15611,26571.5,27341.5
XXBTZUSD,1685626035322,26921.3,26921.2,26921.3,1669.32011127,26895.10137,15952,26571.5,27341.5
XXBTZUSD,1685626905650,26919.4,26919.3,26919.4,1673.72875023,26895.14167,16083,26571.5,27341.5
XXBTZUSD,1685628136111,26908,26907.9,26907.9,1685.87743939,26895.08219,16277,26571.5,27341.5
XXBTZUSD,1685629432840,26854.8,26854.7,26854.8,1730.27027696,26895.18953,16865,26571.5,27341.5
XXBTZUSD,1685630534815,26870.1,26870,26870.1,1784.62390467,26894.2877,17382,26571.5,27341.5
XXBTZUSD,1685631755488,26882.7,26882.6,26881.3,1860.7523565,26893.64408,17900,26571.5,27341.5
XXBTZUSD,1685633007324,26917.1,26917,26917,1905.96725529,26894.17018,18855,26571.5,27341.5
XXBTZUSD,1685634119192,26905.6,26905.5,26905.5,1962.57759817,26894.64784,19369,26571.5,27341.5
XXBTZUSD,1685635343470,26898.9,26898.8,26897.1,2017.61736299,26894.83909,20104,26571.5,27341.5
XXBTZUSD,1685636875328,26915.1,26915,26915.1,2047.07452167,26895.2188,20536,26571.5,27341.5
XXBTZUSD,1685637787476,26820.7,26820.6,26820.7,2084.04482989,26894.5452,21116,26571.5,27341.5
XXBTZUSD,1685638940981,27030.4,27030.3,27036.1,2246.97941924,26907.64376,22513,26571.5,27341.5
XXBTZUSD,1685640214232,27037.8,27035,27038.8,2304.50681769,26910.16072,23623,26571.5,27341.5
XXBTZUSD,1685641326730,26950.4,26950.3,26950.4,2337.24009606,26911.42246,24065,26571.5,27341.5
XXBTZUSD,1685642553193,26949.6,26949.5,26949.6,2357.56483594,26911.80939,24480,26571.5,27341.5
XXBTZUSD,1685644011680,26993.8,26993.7,26993.8,2378.10828146,26912.53614,24926,26571.5,27341.5
XXBTZUSD,1685644913410,26971,26970.9,26971,2385.15126568,26912.75809,25177,26571.5,27341.5
XXBTZUSD,1685646121829,26953.8,26953.7,26953.8,2411.41531822,26913.23594,25506,26571.5,27341.5
XXBTZUSD,1685647305305,26936.1,26936,26936.1,2428.68687979,26913.5676,25798,26571.5,27341.5
XXBTZUSD,1685648503465,26803,26802.9,26803,2634.78192526,26899.53665,27118,26571.5,27341.5
XXBTZUSD,1685649754497,26869.6,26869.5,26869.6,2673.59775076,26898.79871,27704,26571.5,27341.5
XXBTZUSD,1685651001733,26847.8,26845.3,26853,2695.85096528,26898.60854,28067,26571.5,27341.5
XXBTZUSD,1685652106711,26860.3,26860.2,26860.2,2707.09261775,26898.42615,28309,26571.5,27341.5
XXBTZUSD,1685653336129,26873.7,26873.6,26873.7,2724.56420447,26898.14148,28626,26571.5,27341.5
XXBTZUSD,1685654514158,26912.3,26912.2,26912.3,2741.54216278,26898.20521,29050,26571.5,27341.5
XXBTZUSD,1685655716512,26920.3,26920,26920.2,2752.4731504,26898.3138,29329,26571.5,27341.5
XXBTZUSD,1685656939453,26890,26889.9,26889.9,2771.18107714,26898.32345,29656,26571.5,27341.5
XXBTZUSD,1685658248082,26886.5,26886.4,26886.5,2777.1233419,26898.28544,29769,26571.5,27341.5
XXBTZUSD,1685659317538,26875.2,26875.1,26875.2,2785.16855533,26898.22915,29953,26571.5,27341.5
XXBTZUSD,1685660553920,26875.9,26875.8,26875.9,2795.98888181,26898.15673,30193,26571.5,27341.5
XXBTZUSD,1685661783744,26844,26843.9,26844,2815.13864842,26897.85795,30486,26571.5,27341.5
XXBTZUSD,1685662928949,26814.5,26814.2,26816.5,2843.34315397,26896.74816,31022,26571.5,27341.5
XXBTZUSD,1685664371490,26806,26805.9,26808.1,29.42985846,26820.86408,114,26805.2,26828.4
