pair,client_timestamp,ask,bid,last,volume,vwap_today,num_trades_today,low_today,high_today
ETHUSD,1683949314997,1806.59,1806.4,1806.37,2450.02164824,1807.87581,1265,1802.2,1816.45
ETHUSD,1683950577755,1806.56,1806.36,1806.72,2459.59530735,1807.87436,1307,1802.2,1816.45
ETHUSD,1683951930614,1806.53,1806.52,1806.53,2467.0477666,1807.86991,1346,1802.2,1816.45
ETHUSD,1683952936250,1805.24,1805.12,1805.13,2545.21361652,1807.7875,1386,1802.2,1816.45
ETHUSD,1683954126100,1802.08,1802.07,1802.08,3157.89059381,1806.70209,1494,1799.34,1816.45
ETHUSD,1683955424370,1806.52,1806.44,1806.35,3254.1078578,1806.67477,1558,1799.34,1816.45
ETHUSD,1683956531036,1801.02,1800.9,1801.19,3404.81661336,1806.42338,1623,1799.34,1816.45
ETHUSD,1683957173306,1799.67,1799.56,1800.91,3442.706872,1806.36225,1648,1799.34,1816.45
ETHUSD,1683957771913,1799.42,1799.13,1799.31,3567.70790063,1806.0793,1713,1797.81,1816.45
ETHUSD,1683959116116,1799.73,1799.49,1799.65,3571.66954735,1806.07142,1734,1797.81,1816.45
ETHUSD,1683960110562,1799.02,1798.72,1798.93,3580.44093459,1806.05529,1766,1797.81,1816.45
ETHUSD,1683961351638,1797.98,1797.97,1797.98,3590.82379953,1806.03245,1781,1797.81,1816.45
ETHUSD,1683962526437,1801.89,1801.67,1801.89,3644.50985072,1805.93726,1843,1797.81,1816.45
ETHUSD,1683963715256,1804.44,1804.28,1804,3700.90192711,1805.89538,1898,1797.81,1816.45
ETHUSD,1683964964202,1802.98,1802.85,1802.82,3785.19506767,1805.85588,1963,1797.81,1816.45
ETHUSD,1683966281986,1802.02,1802.01,1802.82,3796.84967429,1805.85202,2009,1797.81,1816.45
ETHUSD,1683967330426,1802.71,1802.53,1802.66,3803.87633181,1805.8459,2025,1797.81,1816.45
ETHUSD,1683968535609,1806.2,1806.01,1805.76,4057.21233618,1805.8149,2075,1797.81,1816.45
ETHUSD,1683969725298,1806.27,1806.05,1806.1,4114.46965222,1805.80282,2109,1797.81,1816.45
ETHUSD,1683970919011,1807.79,1807.51,1808.37,4186.66571594,1805.81427,2176,1797.81,1816.45
ETHUSD,1683972123891,1810.79,1810.77,1810.6,4237.64851883,1805.83462,2222,1797.81,1816.45
ETHUSD,1683973467530,1805.42,1805.41,1805.38,4448.41436928,1806.11538,2382,1797.81,1816.45
ETHUSD,1683974514137,1805.92,1805.73,1806.07,4478.26554833,1806.11262,2424,1797.81,1816.45
ETHUSD,1683975741456,1806.94,1806.93,1806.94,4683.23612945,1806.1072,2522,1797.81,1816.45
ETHUSD,1683976912245,1806.03,1806.02,1805.86,4697.83007758,1806.10713,2562,1797.81,1816.45
ETHUSD,1683978108107,1804.53,1804.51,1804.7,4705.80411822,1806.10551,2610,1797.81,1816.45
